;;;Rg;Identité;Total;1;2;3;4;5;6;F;MG;MF;courses par catégorie d'âge;catégorie d'âge;CHPT DPT route;ROUTE;CHPT DPT clm;CLM INDIV;CHPT DPT cyclo-cross;CYCLO-CROSS;% route;% CLM;% CYCLO-CROSS;;;;;;;;;;;;;;
C_1049;0000- ;0,0182;1049;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;182;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1050;0000- ;0,0181;1050;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;181;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1051;0000- ;0,018;1051;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;180;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1052;0000- ;0,0179;1052;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;179;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1053;0000- ;0,0178;1053;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;178;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1054;0000- ;0,0177;1054;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;177;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1055;0000- ;0,0176;1055;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;176;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1056;0000- ;0,0175;1056;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;175;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1057;0000- ;0,0174;1057;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;174;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1058;0000- ;0,0173;1058;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;173;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1059;0000- ;0,0172;1059;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;172;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1060;0000- ;0,0171;1060;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;171;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1061;0000- ;0,017;1061;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;170;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1062;0000- ;0,0169;1062;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;169;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1063;0000- ;0,0168;1063;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;168;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1064;0000- ;0,0167;1064;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;167;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1065;0000- ;0,0166;1065;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;166;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1066;0000- ;0,0165;1066;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;165;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1067;0000- ;0,0164;1067;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;164;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1068;0000- ;0,0163;1068;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;163;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1069;0000- ;0,0162;1069;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;162;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1070;0000- ;0,0161;1070;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;161;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1071;0000- ;0,016;1071;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;160;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1072;0000- ;0,0159;1072;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;159;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1073;0000- ;0,0158;1073;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;158;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1074;0000- ;0,0157;1074;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;157;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1075;0000- ;0,0156;1075;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;156;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1076;0000- ;0,0155;1076;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;155;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1077;0000- ;0,0154;1077;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;154;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1078;0000- ;0,0153;1078;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;153;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1079;0000- ;0,0152;1079;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;152;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1080;0000- ;0,0151;1080;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;151;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1081;0000- ;0,015;1081;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;150;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1082;0000- ;0,0149;1082;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;149;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1083;0000- ;0,0148;1083;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;148;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1084;0000- ;0,0147;1084;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;147;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1085;0000- ;0,0146;1085;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;146;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1086;0000- ;0,0145;1086;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;145;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1087;0000- ;0,0144;1087;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;144;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1088;0000- ;0,0143;1088;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;143;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1089;0000- ;0,0142;1089;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;142;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1090;0000- ;0,0141;1090;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;141;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1091;0000- ;0,014;1091;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;140;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1092;0000- ;0,0139;1092;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;139;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1093;0000- ;0,0138;1093;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;138;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1094;0000- ;0,0137;1094;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;137;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1095;0000- ;0,0136;1095;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;136;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1096;0000- ;0,0135;1096;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;135;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1097;0000- ;0,0134;1097;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;134;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1098;0000- ;0,0133;1098;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;133;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1099;0000- ;0,0132;1099;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;132;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1100;0000- ;0,0131;1100;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;131;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1101;0000- ;0,013;1101;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;130;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1102;0000- ;0,0129;1102;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;129;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1103;0000- ;0,0128;1103;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;128;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1104;0000- ;0,0127;1104;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;127;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1105;0000- ;0,0126;1105;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;126;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1106;0000- ;0,0125;1106;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;125;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1107;0000- ;0,0124;1107;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;124;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1108;0000- ;0,0123;1108;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;123;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1109;0000- ;0,0122;1109;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;122;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1110;0000- ;0,0121;1110;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;121;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1111;0000- ;0,012;1111;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;120;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1112;0000- ;0,0119;1112;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;119;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1113;0000- ;0,0118;1113;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;118;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1114;0000- ;0,0117;1114;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;117;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1115;0000- ;0,0116;1115;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;116;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1116;0000- ;0,0115;1116;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;115;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1117;0000- ;0,0114;1117;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;114;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1118;0000- ;0,0113;1118;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;113;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1119;0000- ;0,0112;1119;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;112;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1120;0000- ;0,0111;1120;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;111;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1121;0000- ;0,011;1121;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;110;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1122;0000- ;0,0109;1122;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;109;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1123;0000- ;0,0108;1123;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;108;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1124;0000- ;0,0107;1124;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;107;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1125;0000- ;0,0106;1125;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;106;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1126;0000- ;0,0105;1126;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;105;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1127;0000- ;0,0104;1127;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;104;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
C_1128;0000- ;0,0103;1128;- ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;- -1;- -2;- -3;- -4;- -5;- -6;- -F;- -MG;- -MF;103;0;0;- -0;- -CHPT DPT route;- -ROUTE;- -CHPT DPT clm;- -CLM INDIV;- -CHPT DPT cyclo-cross;- -CYCLO-CROSS
